"","geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"231","CH","2020-10-11",812,64896,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,33955,TRUE,52685,12211,8748,12211,1928.43,2016.43,TRUE,3,8606033,9.44,22.41,23.43,754.08,NA,NA,NA,394.55,141.89,101.65,141.89,496,5.76000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",812,0,2737
"232","CH","2020-10-12",2557,67453,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,36512,TRUE,52685,14768,10287,14400,2203,2329.21,TRUE,3,8606033,29.71,25.6,27.06,783.79,NA,NA,NA,424.26,171.6,119.53,167.32,1539,17.88,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2557,0,2737
"233","CH","2020-10-13",2687,70140,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,39199,TRUE,52685,17455,11877,16638,2482.86,2656.21,TRUE,3,8606033,31.22,28.85,30.86,815.01,NA,NA,NA,455.48,202.82,138.01,193.33,1590,18.48,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2687,0,2737
"234","CH","2020-10-14",2999,73139,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,42198,TRUE,52685,20454,13499,19097,2644,3018.64,TRUE,3,8606033,34.85,30.72,35.08,849.86,NA,NA,NA,490.33,237.67,156.86,221.9,1622,18.85,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2999,0,2737
"235","CH","2020-10-15",3393,76532,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,45591,TRUE,52685,23847,15421,21889,2783.14,3397.21,TRUE,3,8606033,39.43,32.34,39.47,889.28,NA,NA,NA,529.76,277.1,179.19,254.34,1922,22.33,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3393,0,2737
"236","CH","2020-10-16",3681,80213,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,49272,TRUE,52685,27528,17380,24893,3188.86,3810.29,TRUE,3,8606033,42.77,37.05,44.27,932.06,NA,NA,NA,572.53,319.87,201.95,289.25,1959,22.76,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3681,0,2737
"237","CH","2020-10-17",2379,82592,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,51651,TRUE,52685,29907,18508,26760,3615.71,4053.93,TRUE,3,8606033,27.64,42.01,47.11,959.7,NA,NA,NA,600.17,347.51,215.06,310.94,1128,13.11,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2379,0,2737
"238","CH","2020-10-18",1786,84378,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,53437,TRUE,52685,31693,19482,28230,4108.86,4225,TRUE,3,8606033,20.75,47.74,49.09,980.45,NA,NA,NA,620.92,368.26,226.38,328.03,974,11.32,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1786,0,2737
"239","CH","2020-10-19",5397,89775,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,58834,TRUE,52685,37090,22322,32609,4591.43,4765.86,TRUE,3,8606033,62.71,53.35,55.38,1043.16,NA,NA,NA,683.64,430.98,259.38,378.91,2840,33,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5397,0,2737
"240","CH","2020-10-20",5675,95450,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,64509,TRUE,52685,42765,25310,37187,5137.71,5270.07,TRUE,3,8606033,65.94,59.7,61.24,1109.11,NA,NA,NA,749.58,496.92,294.1,432.1,2988,34.72,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5675,0,2737
"241","CH","2020-10-21",6451,101901,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,70960,TRUE,52685,49216,28762,42261,5463.86,5718.71,TRUE,3,8606033,74.96,63.49,66.45,1184.06,NA,NA,NA,824.54,571.88,334.21,491.06,3452,40.11,"COVID19Cases",NA,"2021-03-08_07-49-12","day",6451,0,2737
"242","CH","2020-10-22",6771,108672,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,77731,TRUE,52685,55987,32140,47561,5666.86,6117.29,TRUE,3,8606033,78.68,65.85,71.08,1262.74,NA,NA,NA,903.22,650.56,373.46,552.65,3378,39.25,"COVID19Cases",NA,"2021-03-08_07-49-12","day",6771,0,2737
"243","CH","2020-10-23",7505,116177,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,85236,TRUE,52685,63492,35964,53344,6342.86,6493.07,TRUE,3,8606033,87.21,73.7,75.45,1349.95,NA,NA,NA,990.42,737.76,417.89,619.84,3824,44.43,"COVID19Cases",NA,"2021-03-08_07-49-12","day",7505,0,2737
"244","CH","2020-10-24",4662,120839,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,89898,TRUE,52685,68154,38247,56755,6924.43,6689.43,TRUE,3,8606033,54.17,80.46,77.73,1404.12,NA,NA,NA,1044.59,791.93,444.42,659.48,2283,26.53,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4662,0,2737
"245","CH","2020-10-25",3207,124046,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,93105,TRUE,52685,71361,39668,59150,7328.57,6820.86,TRUE,3,8606033,37.26,85.16,79.26,1441.38,NA,NA,NA,1081.86,829.2,460.93,687.31,1421,16.51,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3207,0,2737
"246","CH","2020-10-26",10129,134175,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,103234,TRUE,52685,81490,44400,66722,7643.14,7186.36,TRUE,3,8606033,117.7,88.81,83.5,1559.08,NA,NA,NA,1199.55,946.89,515.92,775.29,4732,54.99,"COVID19Cases",NA,"2021-03-08_07-49-12","day",10129,0,2737
"247","CH","2020-10-27",9746,143921,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,112980,TRUE,52685,91236,48471,73781,7848.43,7466.43,TRUE,3,8606033,113.25,91.2,86.76,1672.33,NA,NA,NA,1312.8,1060.14,563.22,857.32,4071,47.3000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",9746,0,2737
"248","CH","2020-10-28",9280,153201,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,122260,TRUE,52685,100516,51300,80062,7915,7627.57,TRUE,3,8606033,107.83,91.97,88.63,1780.16,NA,NA,NA,1420.63,1167.97,596.09,930.3,2829,32.87,"COVID19Cases",NA,"2021-03-08_07-49-12","day",9280,0,2737
"249","CH","2020-10-29",8973,162174,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,131233,TRUE,52685,109489,53502,85642,7974.86,7703.07,TRUE,3,8606033,104.26,92.67,89.51,1884.42,NA,NA,NA,1524.9,1272.24,621.68,995.14,2202,25.5899999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",8973,0,2737
"250","CH","2020-10-30",8942,171116,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,140175,TRUE,52685,118431,54939,90903,8029.86,7693.93,TRUE,3,8606033,103.9,93.31,89.4,1988.33,NA,NA,NA,1628.8,1376.14,638.38,1056.27,1437,16.7,"COVID19Cases",NA,"2021-03-08_07-49-12","day",8942,0,2737
"251","CH","2020-10-31",5128,176244,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,145303,TRUE,52685,123559,55405,93652,8008.43,7660.14,TRUE,3,8606033,59.59,93.06,89.01,2047.91,NA,NA,NA,1688.39,1435.73,643.79,1088.21,466,5.40999999999997,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5128,0,2737
"252","CH","2020-11-01",3626,179870,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,148929,TRUE,52685,127185,55824,95492,7926.57,7643.86,TRUE,3,8606033,42.13,92.1,88.82,2090.05,NA,NA,NA,1730.52,1477.86,648.66,1109.59,419,4.87,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3626,0,2737
"253","CH","2020-11-02",10514,190384,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,159443,TRUE,52685,137699,56209,100609,7763,7540.57,TRUE,3,8606033,122.17,90.2,87.62,2212.22,NA,NA,NA,1852.69,1600.03,653.13,1169.05,385,4.47000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",10514,0,2737
"254","CH","2020-11-03",9596,199980,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,169039,TRUE,52685,147295,56059,104530,7539.43,7372.07,TRUE,3,8606033,111.5,87.61,85.66,2323.72,NA,NA,NA,1964.19,1711.53,651.39,1214.61,-150,-1.74000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",9596,0,2737
"255","CH","2020-11-04",8707,208687,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,177746,TRUE,52685,156002,55486,106786,7405.29,7163.07,TRUE,3,8606033,101.17,86.05,83.23,2424.89,NA,NA,NA,2065.37,1812.71,644.73,1240.83,-573,-6.65999999999997,"COVID19Cases",NA,"2021-03-08_07-49-12","day",8707,0,2737
"256","CH","2020-11-05",7828,216515,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,185574,TRUE,52685,163830,54341,107843,7312.86,6948,TRUE,3,8606033,90.96,84.97,80.73,2515.85,NA,NA,NA,2156.32,1903.66,631.43,1253.11,-1145,-13.3000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",7828,0,2737
"257","CH","2020-11-06",7377,223892,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,192951,TRUE,52685,171207,52776,107715,7051.29,6714.93,TRUE,3,8606033,85.72,81.93,78.03,2601.57,NA,NA,NA,2242.04,1989.38,613.24,1251.62,-1565,-18.1899999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",7377,0,2737
"258","CH","2020-11-07",4189,228081,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,197140,TRUE,52685,175396,51837,107242,6735.71,6577.43,TRUE,3,8606033,48.68,78.27,76.43,2650.25,NA,NA,NA,2290.72,2038.06,602.33,1246.13,-939,-10.91,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4189,0,2737
"259","CH","2020-11-08",2979,231060,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,200119,TRUE,52685,178375,51190,107014,6399.57,6483.79,TRUE,3,8606033,34.62,74.36,75.34,2684.86,NA,NA,NA,2325.33,2072.67,594.82,1243.48,-647,-7.50999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2979,0,2737
"260","CH","2020-11-09",8683,239743,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,208802,TRUE,52685,187058,49359,105568,6133,6203,TRUE,3,8606033,100.89,71.26,72.08,2785.76,NA,NA,NA,2426.23,2173.57,573.54,1226.67,-1831,-21.2800000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",8683,0,2737
"261","CH","2020-11-10",7387,247130,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,216189,TRUE,52685,194445,47150,103209,5890.43,5904.5,TRUE,3,8606033,85.84,68.45,68.61,2871.59,NA,NA,NA,2512.06,2259.4,547.87,1199.26,-2209,-25.67,"COVID19Cases",NA,"2021-03-08_07-49-12","day",7387,0,2737
"262","CH","2020-11-11",6354,253484,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,222543,TRUE,52685,200799,44797,100283,5749.57,5629.57,TRUE,3,8606033,73.83,66.81,65.41,2945.42,NA,NA,NA,2585.9,2333.24,520.53,1165.26,-2353,-27.34,"COVID19Cases",NA,"2021-03-08_07-49-12","day",6354,0,2737
"263","CH","2020-11-12",5962,259446,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,228505,TRUE,52685,206761,42931,97272,5654.71,5391.36,TRUE,3,8606033,69.28,65.71,62.65,3014.7,NA,NA,NA,2655.17,2402.51,498.85,1130.28,-1866,-21.6799999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5962,0,2737
"264","CH","2020-11-13",5679,265125,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,234184,TRUE,52685,212440,41233,94009,5354.71,5173.21,TRUE,3,8606033,65.99,62.22,60.11,3080.69,NA,NA,NA,2721.16,2468.5,479.12,1092.36,-1698,-19.73,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5679,0,2737
"265","CH","2020-11-14",3203,268328,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,237387,TRUE,52685,215643,40247,92084,5073.29,5057.64,TRUE,3,8606033,37.22,58.95,58.77,3117.91,NA,NA,NA,2758.38,2505.72,467.66,1069.99,-986,-11.46,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3203,0,2737
"266","CH","2020-11-15",2315,270643,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,239702,TRUE,52685,217958,39583,90773,4859.57,4978.5,TRUE,3,8606033,26.9,56.47,57.85,3144.81,NA,NA,NA,2785.28,2532.62,459.94,1054.76,-664,-7.72000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2315,0,2737
"267","CH","2020-11-16",6583,277226,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,246285,TRUE,52685,224541,37483,86842,4649.71,4746.43,TRUE,3,8606033,76.49,54.03,55.15,3221.3,NA,NA,NA,2861.77,2609.11,435.54,1009.08,-2100,-24.4,"COVID19Cases",NA,"2021-03-08_07-49-12","day",6583,0,2737
"268","CH","2020-11-17",5417,282643,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,251702,TRUE,52685,229958,35513,82663,4456,4535.43,TRUE,3,8606033,62.94,51.78,52.7,3284.24,NA,NA,NA,2924.72,2672.06,412.65,960.52,-1970,-22.89,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5417,0,2737
"269","CH","2020-11-18",4858,287501,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,256560,TRUE,52685,234816,34017,78814,4365.71,4388.86,TRUE,3,8606033,56.45,50.73,51,3340.69,NA,NA,NA,2981.16,2728.5,395.27,915.8,-1496,-17.38,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4858,0,2737
"270","CH","2020-11-19",4493,291994,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,261053,TRUE,52685,239309,32548,75479,4302.29,4245.43,TRUE,3,8606033,52.21,49.99,49.33,3392.9,NA,NA,NA,3033.37,2780.71,378.2,877.05,-1469,-17.07,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4492,1,2737
"271","CH","2020-11-20",4323,296317,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,265376,TRUE,52685,243632,31192,72425,4138.14,4130.5,TRUE,3,8606033,50.23,48.08,48,3443.13,NA,NA,NA,3083.6,2830.94,362.44,841.56,-1356,-15.76,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4323,0,2737
"272","CH","2020-11-21",2571,298888,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,267947,TRUE,52685,246203,30560,70807,3997.57,4066.79,TRUE,3,8606033,29.87,46.45,47.26,3473.01,NA,NA,NA,3113.48,2860.82,355.1,822.76,-632,-7.33999999999997,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2571,0,2737
"273","CH","2020-11-22",1871,300759,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,269818,TRUE,52685,248074,30116,69699,3918.14,4022.29,TRUE,3,8606033,21.74,45.53,46.74,3494.75,NA,NA,NA,3135.22,2882.56,349.94,809.89,-444,-5.16000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1871,0,2737
"274","CH","2020-11-23",5434,306193,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,275252,TRUE,52685,253508,28967,66450,3841.14,3928.57,TRUE,3,8606033,63.14,44.63,45.65,3557.89,NA,NA,NA,3198.36,2945.7,336.59,772.13,-1149,-13.35,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5434,0,2737
"275","CH","2020-11-24",4433,310626,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,279685,TRUE,52685,257941,27983,63496,3805,3845.36,TRUE,3,8606033,51.51,44.21,44.68,3609.4,NA,NA,NA,3249.87,2997.21,325.16,737.81,-984,-11.4299999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4433,0,2737
"276","CH","2020-11-25",4302,314928,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,283987,TRUE,52685,262243,27427,61444,3767.86,3814.29,TRUE,3,8606033,49.99,43.78,44.32,3659.39,NA,NA,NA,3299.86,3047.2,318.7,713.96,-556,-6.46000000000004,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4302,0,2737
"277","CH","2020-11-26",3954,318882,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,287941,TRUE,52685,266197,26888,59436,3742.29,3801.93,TRUE,3,8606033,45.94,43.48,44.18,3705.33,NA,NA,NA,3345.8,3093.14,312.43,690.63,-539,-6.26999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",3954,0,2737
"278","CH","2020-11-27",4070,322952,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,292011,TRUE,52685,270267,26635,57827,3719,3818.93,TRUE,3,8606033,47.29,43.21,44.38,3752.62,NA,NA,NA,3393.1,3140.44,309.49,671.94,-253,-2.94,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4070,0,2737
"279","CH","2020-11-28",2311,325263,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,294322,TRUE,52685,272578,26375,56935,3693.14,3815.21,TRUE,3,8606033,26.85,42.91,44.33,3779.48,NA,NA,NA,3419.95,3167.29,306.47,661.57,-260,-3.01999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2310,1,2737
"280","CH","2020-11-29",1692,326955,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,296014,TRUE,52685,274270,26196,56312,3710.43,3820,TRUE,3,8606033,19.66,43.11,44.39,3799.14,NA,NA,NA,3439.61,3186.95,304.39,654.33,-179,-2.08000000000004,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1692,0,2737
"281","CH","2020-11-30",5271,332226,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,301285,TRUE,52685,279541,26033,55000,3762.71,3848.14,TRUE,3,8606033,61.25,43.72,44.71,3860.38,NA,NA,NA,3500.86,3248.2,302.5,639.09,-163,-1.88999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5271,0,2737
"282","CH","2020-12-01",4252,336478,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,305537,TRUE,52685,283793,25852,53835,3832.86,3865.07,TRUE,3,8606033,49.41,44.54,44.91,3909.79,NA,NA,NA,3550.27,3297.61,300.39,625.55,-181,-2.11000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4252,0,2737
"283","CH","2020-12-02",4423,340901,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,309960,TRUE,52685,288216,25973,53400,3862.57,3932.14,TRUE,3,8606033,51.39,44.88,45.69,3961.19,NA,NA,NA,3601.66,3349,301.8,620.49,121,1.41000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4423,0,2737
"284","CH","2020-12-03",4320,345221,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,314280,TRUE,52685,292536,26339,53227,3897.71,3981,TRUE,3,8606033,50.2,45.29,46.26,4011.38,NA,NA,NA,3651.86,3399.2,306.05,618.48,366,4.25,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4320,0,2737
"285","CH","2020-12-04",4561,349782,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,318841,TRUE,52685,297097,26830,53465,3977.29,4024.5,TRUE,3,8606033,53,46.22,46.76,4064.38,NA,NA,NA,3704.85,3452.19,311.76,621.25,491,5.70999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4561,0,2737
"286","CH","2020-12-05",2519,352301,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,321360,TRUE,52685,299616,27038,53413,4037,4063.93,TRUE,3,8606033,29.27,46.91,47.22,4093.65,NA,NA,NA,3734.12,3481.46,314.17,620.65,208,2.41000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2518,1,2737
"287","CH","2020-12-06",1938,354239,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,323298,TRUE,52685,301554,27284,53480,4153.86,4092.07,TRUE,3,8606033,22.52,48.27,47.55,4116.17,NA,NA,NA,3756.64,3503.98,317.03,621.42,246,2.85999999999996,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1938,0,2737
"288","CH","2020-12-07",5828,360067,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,329126,TRUE,52685,307382,27841,53874,4199.29,4138.07,TRUE,3,8606033,67.72,48.79,48.08,4183.89,NA,NA,NA,3824.36,3571.7,323.51,626,557,6.48000000000002,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5828,0,2737
"289","CH","2020-12-08",4670,364737,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,333796,TRUE,52685,312052,28259,54111,4216.14,4203.36,TRUE,3,8606033,54.26,48.99,48.84,4238.15,NA,NA,NA,3878.63,3625.97,328.36,628.76,418,4.85000000000002,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4670,0,2737
"290","CH","2020-12-09",5241,369978,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,339037,TRUE,52685,317293,29077,55050,4265.29,4231.64,TRUE,3,8606033,60.9,49.56,49.17,4299.05,NA,NA,NA,3939.53,3686.87,337.87,639.67,818,9.50999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5240,1,2737
"291","CH","2020-12-10",4638,374616,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,343675,TRUE,52685,321931,29395,55734,4286.43,4236.43,TRUE,3,8606033,53.89,49.81,49.23,4352.95,NA,NA,NA,3993.42,3740.76,341.56,647.62,318,3.69,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4638,0,2737
"292","CH","2020-12-11",4679,379295,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,348354,TRUE,52685,326610,29513,56343,4298.86,4220.79,TRUE,3,8606033,54.37,49.95,49.04,4407.32,NA,NA,NA,4047.79,3795.13,342.93,654.69,118,1.37,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4679,0,2737
"293","CH","2020-12-12",2863,382158,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,351217,TRUE,52685,329473,29857,56895,4369.71,4231.93,TRUE,3,8606033,33.27,50.77,49.17,4440.58,NA,NA,NA,4081.06,3828.4,346.93,661.11,344,4,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2863,0,2737
"294","CH","2020-12-13",2086,384244,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,353303,TRUE,52685,331559,30005,57289,4309.43,4233.14,TRUE,3,8606033,24.24,50.07,49.19,4464.82,NA,NA,NA,4105.29,3852.63,348.65,665.68,148,1.71999999999997,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2086,0,2737
"295","CH","2020-12-14",5915,390159,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,359218,TRUE,52685,337474,30092,57933,4273.57,4218.71,TRUE,3,8606033,68.73,49.66,49.02,4533.55,NA,NA,NA,4174.03,3921.37,349.66,673.17,87,1.01000000000005,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5915,0,2737
"296","CH","2020-12-15",5166,395325,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,364384,TRUE,52685,342640,30588,58847,4225.43,4213.79,TRUE,3,8606033,60.03,49.1,48.96,4593.58,NA,NA,NA,4234.05,3981.39,355.43,683.79,496,5.76999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5166,0,2737
"297","CH","2020-12-16",4819,400144,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,369203,TRUE,52685,347459,30166,59243,4198.57,4159,TRUE,3,8606033,56,48.79,48.33,4649.58,NA,NA,NA,4290.05,4037.39,350.52,688.39,-422,-4.91000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4819,0,2737
"298","CH","2020-12-17",4387,404531,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,373590,TRUE,52685,351846,29915,59310,4179.86,4045.36,TRUE,3,8606033,50.98,48.57,47.01,4700.55,NA,NA,NA,4341.02,4088.36,347.6,689.17,-251,-2.91999999999996,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4387,0,2737
"299","CH","2020-12-18",4342,408873,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,377932,TRUE,52685,356188,29578,59091,4138.57,3834.07,TRUE,3,8606033,50.45,48.09,44.55,4751,NA,NA,NA,4391.48,4138.82,343.69,686.62,-337,-3.91000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4342,0,2737
"300","CH","2020-12-19",2675,411548,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,380607,TRUE,52685,358863,29390,59247,4057.86,3797.79,TRUE,3,8606033,31.08,47.15,44.13,4782.09,NA,NA,NA,4422.56,4169.9,341.5,688.44,-188,-2.19,"COVID19Cases",NA,"2021-03-08_07-49-12","day",2675,0,2737
"301","CH","2020-12-20",1955,413503,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,382562,TRUE,52685,360818,29259,59264,4008.57,3799.79,TRUE,3,8606033,22.72,46.58,44.15,4804.8,NA,NA,NA,4445.28,4192.62,339.98,688.63,-131,-1.51999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1955,0,2737
"302","CH","2020-12-21",5626,419129,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,388188,TRUE,52685,366444,28970,59062,3817.14,3736.71,TRUE,3,8606033,65.37,44.35,43.42,4870.18,NA,NA,NA,4510.65,4257.99,336.62,686.29,-289,-3.36000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",5626,0,2737
"303","CH","2020-12-22",4601,423730,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,392789,TRUE,52685,371045,28405,58993,3442.71,3686.43,TRUE,3,8606033,53.46,40,42.84,4923.64,NA,NA,NA,4564.11,4311.45,330.06,685.48,-565,-6.56,"COVID19Cases",NA,"2021-03-08_07-49-12","day",4600,1,2737
